ID,Latitude,Longitude
401351,37.401701,-122.03287900000001
400361,37.937368,-122.326196
402041,38.105662,-122.511247
401452,37.811293,-122.249829
401453,37.522913,-122.33225800000001
401450,37.617540000000005,-122.074491
401451,37.664501,-122.398123
402117,37.344521,-121.902184
401457,37.279615,-121.864989
400028,37.649733000000005,-122.45196200000001
401926,37.411999,-122.078452
400600,37.891528,-122.14995900000001
401924,37.853384999999996,-122.02893999999999
401925,37.853324,-122.029154
402321,37.081974,-121.595454
401923,38.364998,-121.963981
402322,37.081336,-121.595505
402242,38.410092999999996,-121.905606
402243,38.409971999999996,-121.905441
402240,38.402318,-121.91578700000001
402241,38.402198999999996,-121.91566599999999
402246,38.42011,-121.892123
402247,38.430261,-121.87913700000001
402244,38.416346999999995,-121.89740400000001
400986,37.701309,-121.86757
400428,38.041790999999996,-122.53626299999999
402346,37.215461,-121.729
400810,37.544559,-122.021402
402120,37.399227,-121.908515
401198,37.858492,-122.30136999999999
400758,37.560347,-122.040871
400774,37.885313000000004,-122.05471299999999
402361,37.336549,-121.848881
400759,37.54197,-122.06501100000001
400770,37.955597,-122.329563
401534,37.407511,-122.065278
400772,37.250448,-121.928226
402360,37.329591,-121.84236100000001
401154,37.266765,-121.859416
401538,37.430587,-121.917925
401609,38.420521,-122.71578400000001
400778,37.522762,-121.98845
402363,37.3588,-121.87209399999999
401956,37.771955,-121.97276299999999
400176,37.866963,-122.30399399999999
400174,37.403686,-122.06976
400863,37.371809000000006,-121.91655
400172,37.376264,-121.93971200000001
400817,37.587146000000004,-122.34518999999999
400079,37.904377000000004,-122.313309
400078,37.913307,-122.06675200000001
400075,37.825759999999995,-122.275143
400074,38.108307,-122.22977
400073,37.2563,-121.95555900000001
401073,37.585543,-122.051649
400071,37.567395,-122.26938999999999
400865,37.993359999999996,-122.301718
400579,37.890953,-122.148661
401221,37.943467,-122.323784
400760,37.374628,-121.931055
401789,38.23082,-122.113024
400421,37.594295,-122.367943
400867,37.919482,-122.331673
400720,37.575964,-122.319373
400766,37.647089,-122.40658400000001
402031,37.709831,-121.72158
400823,37.334457,-122.035326
401958,37.270378,-121.86131100000001
402349,37.246208,-121.776913
401512,37.677327000000005,-122.47131200000001
402141,37.962862,-122.510604
402140,37.961589000000004,-122.50978400000001
400619,37.891509,-122.132425
402142,37.967034999999996,-122.51769499999999
401746,37.892433000000004,-122.16703100000001
401744,37.84987,-122.028746
402032,37.716692,-121.705048
401070,38.003715,-122.27979199999999
400612,37.871860999999996,-122.30521499999999
401748,37.967137,-122.057083
400427,37.646153000000005,-122.094899
400617,37.878808,-122.185235
400616,37.891578,-122.142555
400615,38.010382,-122.01686200000002
400339,37.79841,-122.216924
400958,37.784162,-121.97903500000001
401586,37.140251,-121.63991899999999
401587,37.713274,-121.931606
401580,37.71698,-121.93512199999999
401581,37.132846,-121.63411699999999
401582,37.710859,-121.92958200000001
401583,37.484266999999996,-121.913886
401624,37.947043,-122.51350500000001
401588,37.728651,-121.94434199999999
401589,37.070699,-121.589726
402012,37.698503,-121.937095
401846,37.332482,-122.060617
400335,37.720756,-121.937891
401883,37.51324,-122.255458
400682,37.779555,-122.237925
400312,37.677442,-122.118925
400313,37.993511,-122.301607
400258,37.313568,-121.886074
400316,37.639474,-122.40519499999999
400317,37.529874,-122.093324
400314,37.552335,-122.307355
401385,37.690754999999996,-122.13060300000001
400253,37.342957,-121.925721
400252,37.687544,-122.133225
400251,37.893156,-122.12381200000002
400319,37.506335,-122.337198
400257,37.29173,-121.87196899999999
400691,37.850502,-122.29941299999999
402266,38.491377,-121.800506
401997,37.398596999999995,-122.02569299999999
401996,37.396411,-122.015716
400505,37.935645,-122.06010400000001
400504,37.531803000000004,-122.330055
400503,37.646963,-122.40631699999999
400501,38.037848,-122.248287
400464,37.258029,-121.96221100000001
400465,37.988620000000004,-122.31323200000001
400333,37.719584000000005,-122.17708600000002
400460,38.05375,-122.530892
401810,37.32592,-121.88398899999999
400462,38.182315,-122.134276
400463,37.661372,-122.104698
401811,37.325651,-121.883953
401742,37.963414,-122.05443600000001
401825,38.019902,-121.90135500000001
400668,37.35512,-121.86696699999999
400528,37.388892999999996,-122.06882900000001
400666,37.67425,-122.114421
401816,37.371198,-121.927225
400916,37.32045,-121.890147
400665,37.341439,-121.849299
400662,37.522375,-121.98729099999998
400911,37.372673999999996,-121.922087
400660,37.99801,-122.28510800000001
400661,37.540675,-122.284186
401692,37.897512,-122.10033999999999
401693,38.137248,-122.256532
401694,38.137738,-122.25598400000001
401695,37.701171,-121.921149
401696,38.137205,-122.25657700000001
401697,37.708575,-121.92765
401698,37.836566,-122.29613799999998
401699,38.141954,-122.246347
403405,37.32592,-121.88331399999998
400069,37.385758,-121.977493
401829,38.016161,-121.88686299999999
400513,38.076213,-122.542571
408082,37.891533,-122.308848
400853,37.5997,-122.061725
400169,37.871257,-122.042369
400566,37.496212,-121.924229
401242,37.858593,-122.30166499999999
400683,37.56726,-122.26920700000001
400168,37.391166,-121.995524
402245,38.416238,-121.89721100000001
400137,37.54653,-122.022581
402325,37.091412,-121.600652
400228,37.717690000000005,-122.17541499999999
400568,37.608375,-122.389578
401496,37.99585,-122.07155300000001
400227,37.377237,-121.94358600000001
400224,37.835531,-122.26601299999999
401495,37.255346,-121.85898
400222,37.275395,-122.00470200000001
400223,37.208606,-121.722043
400221,37.293614,-121.937899
400389,37.887084,-122.177406
403327,37.659508,-122.46315
401253,37.943406,-122.32394099999999
404428,37.241693,-121.770495
401255,37.767059,-122.405129
401256,37.952265999999995,-122.327891
402289,37.419106,-121.914308
402286,37.405823999999996,-121.909842
400380,37.818999,-122.296819
400383,37.670804,-122.110602
402285,37.398697999999996,-121.908172
402282,37.384485,-121.90504399999999
402283,37.391595,-121.90650600000001
401653,37.483810999999996,-122.181671
402281,37.38449,-121.904845
400983,37.805759,-122.303642
400869,37.403673,-122.069953
402042,38.121611,-122.497174
402043,38.121444,-122.497006
402044,38.15484,-122.422075
402045,38.154841,-122.422072
402046,38.117602000000005,-122.28924099999999
402047,38.117426,-122.289217
400860,37.594437,-122.36766599999999
400861,37.549901,-122.312556
400989,37.867461999999996,-122.200125
400988,37.784172999999996,-121.97886299999999
402365,37.367859,-121.90797099999999
402364,37.368103999999995,-121.90788
402367,37.388372,-121.986538
402366,37.388542,-121.986478
402077,38.137239,-122.22139399999999
400171,37.891457,-122.15206699999999
402015,37.698211,-121.93468200000001
401818,37.892113,-122.06351399999998
402543,38.034537,-122.11800600000001
400138,37.316309999999994,-121.829714
408159,37.977140999999996,-122.318156
400031,37.787056,-122.19619099999998
400030,37.359087,-121.90653799999998
400037,37.943971000000005,-122.058927
401911,37.818437,-122.27017
408150,38.014114,-121.87804299999999
400039,37.637025,-122.40403500000001
400038,37.622701,-122.078223
401405,37.769586,-122.41641399999999
402127,38.436946,-122.71799999999999
401407,37.921844,-122.06154099999999
402014,37.002645,-121.556129
401401,37.979003999999996,-122.043205
401400,37.316841,-121.952427
401403,37.338232,-121.854583
400681,37.629653000000005,-122.083176
400132,37.243208,-121.80638700000002
401402,37.559157,-122.28033400000001
401408,37.75869,-122.405643
400134,37.731787,-122.188781
402215,38.013603,-122.25756200000001
402214,38.001498,-122.15013700000002
400484,37.616934,-122.39873300000001
400485,37.254231,-121.94921599999999
402211,37.99605,-122.14478600000001
402210,37.989934999999996,-122.13974099999999
402213,38.001707,-122.150084
402212,37.995777000000004,-122.144977
400898,37.661989,-122.104729
401333,37.801768,-122.283102
402219,37.701445,-121.858426
401083,38.013465000000004,-122.27090600000001
400488,37.608066,-122.067407
400634,37.633433000000004,-122.085877
408953,37.962454,-122.32895800000001
401038,37.589412,-122.05441
400637,37.255322,-121.85576499999999
401421,38.145352,-122.110074
401228,37.952355,-122.32774099999999
400468,37.521308000000005,-121.98551699999999
401084,38.003827,-122.279918
401661,37.200086,-121.70738600000001
401660,37.152115,-121.651553
401663,37.153831,-121.65321999999999
401662,37.191084000000004,-121.693431
401665,36.948171,-121.5126
402203,38.019932,-121.905976
400598,38.04987,-122.531433
401666,36.950307,-121.521775
401669,37.220499,-121.734981
401668,37.153591999999996,-121.653453
402070,37.986540999999995,-121.749546
400109,37.362706,-121.889426
408241,37.668456,-122.394143
401548,37.816339,-122.251805
400486,37.683114,-122.127218
400044,38.116791,-122.106303
400045,37.363402,-121.90223300000001
402121,37.380274,-121.90406100000001
400043,37.753591,-122.40309199999999
400040,37.294625,-121.873166
400041,37.633534999999995,-122.085656
400727,38.057889,-122.531097
400726,37.341729,-122.09118799999999
401542,37.906310999999995,-122.06915900000001
401794,37.875054,-122.045272
400723,37.334296,-121.936706
401545,37.559197999999995,-122.03362
400048,37.867259999999995,-122.199105
400049,38.015508000000004,-121.992782
401758,38.350146,-122.712965
402216,38.013475,-122.257595
400935,37.584184,-122.328291
401957,37.270409,-121.860854
402299,36.952234999999995,-121.55245500000001
400814,37.918696000000004,-122.06293500000001
400480,37.824968,-122.270895
400507,37.298931,-122.02980600000001
407838,37.926535,-122.060476
401942,37.322594,-121.89785800000001
400622,38.084865,-122.23291699999999
401893,37.824658,-122.30790900000001
400620,38.065599,-122.536996
400621,37.58677,-122.337944
401896,37.817758000000005,-122.269915
401897,37.817758000000005,-122.269915
401894,37.958627,-122.330749
401895,37.958847999999996,-122.330579
401547,37.507109,-122.338144
402135,38.45231,-122.725972
400628,37.903475,-122.312712
401103,37.788286,-121.9813
401104,37.833874,-122.00720600000001
400546,37.724687,-121.941
400545,37.40013,-122.03362800000001
402298,36.952216,-121.552213
402138,38.459434,-122.7261
402139,37.961812,-122.510124
402001,38.170159999999996,-122.199253
401718,37.993646999999996,-122.068919
402312,37.037964,-121.574872
402130,38.440397,-122.72033
401714,37.800363,-122.279928
401318,38.201959,-122.15698300000001
401716,37.607966999999995,-122.067645
401910,37.526135,-122.269775
401943,37.322361,-121.8978
402136,38.452267,-122.726193
402137,38.459424,-122.72628300000001
400489,37.824791,-122.270978
400734,37.926527,-122.365224
400263,37.573665000000005,-122.317153
400260,37.706585,-122.39445500000001
400261,37.805061,-122.234851
400264,37.413855,-122.082578
400265,38.070184999999995,-122.12636
409333,37.83449,-122.48398600000002
400182,37.925458,-122.32064799999999
400268,37.255651,-121.858078
400180,37.674405,-122.114201
400186,37.572471,-122.046218
400185,37.303131,-122.034527
409334,37.834609,-122.484081
400437,37.813185,-121.99341799999999
400436,37.271687,-121.94703700000001
401216,38.214705,-122.14092600000001
400349,38.057912,-122.530824
401211,37.84108,-122.29728
400430,37.992090999999995,-122.307341
400345,37.882713,-122.1802
402268,38.49691,-121.79457
400341,37.771469,-122.22306999999999
400340,37.629746000000004,-122.40266100000001
400439,37.595859000000004,-122.37034799999999
400438,37.87761,-122.184005
402004,38.253081,-122.066699
400946,37.89776,-122.08681399999999
402007,37.701121,-121.81906299999999
400828,37.298804,-122.03007099999999
400829,38.075421,-122.231255
400941,37.492551,-121.948549
402003,38.253226,-122.06688600000001
401197,37.969432,-122.32077199999999
401195,37.912502,-122.31736399999998
401194,37.775434000000004,-122.42405900000001
400532,37.890463000000004,-122.137515
402248,38.430209000000005,-121.878856
400949,37.756731,-122.210399
400948,37.798217,-122.21696200000001
401809,37.334524,-121.860098
401808,37.334883000000005,-121.86006599999999
402249,38.44034,-121.865893
402053,38.14053,-122.21898300000001
401240,37.613898999999996,-122.071851
401800,37.525232,-122.098805
400793,37.737894,-122.19413700000001
402336,37.136578,-121.636972
402320,37.076027,-121.59258899999999
400716,37.549009999999996,-122.02445
402091,37.971365999999996,-121.739449
400717,37.250424,-121.91246699999999
408114,37.639477,-122.090158
402250,38.440289,-121.86561699999999
400582,37.275211999999996,-122.004898
408112,37.637086,-122.08846299999999
408113,37.652014,-122.098927
401392,37.690807,-122.13103799999999
401590,37.713363,-121.93206799999999
400429,37.319424,-121.993175
401597,37.287462,-121.869475
401596,37.697749,-121.92163300000001
401448,37.664493,-122.39791000000001
401362,37.53065,-122.00396699999999
401366,37.86958,-122.041128
400980,37.797439000000004,-122.271974
401441,37.777505,-121.9753
402329,37.112134999999995,-121.62140600000001
401443,37.529353,-122.273421
401445,37.8734,-122.50776699999999
401444,37.857709,-122.03089399999999
401447,37.811386,-122.24971699999999
402328,37.112261,-121.621044
402310,37.031333000000004,-121.571274
402311,37.031251,-121.571629
401937,37.411338,-122.076826
401936,37.407282,-122.06515
402314,37.044740999999995,-121.578022
401928,37.504821,-122.246025
402316,37.057025,-121.58371299999999
402317,37.061205,-121.58514299999999
402318,37.063864,-121.58671499999998
402319,37.077467999999996,-121.592927
402253,38.450532,-121.852801
402252,38.446157,-121.85843899999999
402255,38.455556,-121.846011
400390,38.081688,-122.547804
402257,38.460952,-121.83908600000001
402256,38.460724,-121.83971000000001
401301,37.55816,-122.04318899999998
401241,37.76935,-122.411093
402078,38.137239,-122.22139399999999
400763,37.636976000000004,-122.40428999999999
400761,37.529396999999996,-122.001271
401817,37.371142,-121.92684799999999
400767,37.819421000000006,-121.993374
401509,37.904465,-122.31305400000001
400765,37.811809000000004,-122.303409
400764,38.022988,-121.96680900000001
401504,37.535252,-122.07494299999999
401223,37.507295,-122.338218
400461,37.254781,-121.87891699999999
402353,37.2712,-121.80313899999999
401339,37.801684,-122.28315
402309,37.026026,-121.568405
400164,37.530179,-122.093116
400009,37.864883,-122.303345
400160,37.348392,-121.86058899999999
400995,37.3134,-121.88638
400002,37.584097,-122.328465
400000,38.081497999999996,-122.547963
400001,37.364084999999996,-121.901149
400006,37.605003,-122.065542
400007,37.586936,-122.337721
402291,37.438078999999995,-121.919899
401855,37.721256,-122.13481100000001
400990,37.680566,-122.123107
400991,37.615306,-122.39797
401066,37.878125,-122.30743100000001
401065,37.553869,-122.293168
408240,37.665252,-122.39726599999999
401062,37.58562,-122.05145900000001
408242,37.661758,-122.402363
408243,37.661758,-122.402363
401144,37.80687,-122.277794
400394,37.364382,-121.90269199999999
402072,37.893923,-122.067279
402052,38.140603999999996,-122.21923799999999
401141,37.802658,-122.286768
401142,37.802856,-122.286698
401143,37.826938,-122.291049
401750,38.020578,-122.100284
400395,37.914244000000004,-122.32587099999999
400801,37.897448,-122.070857
402178,38.124741,-122.229096
402179,38.147197,-122.216839
402326,37.102447,-121.609149
402174,38.089554,-122.23111000000002
402175,38.092543,-122.230332
402176,38.100128999999995,-122.22986999999999
402177,38.101524,-122.22966100000001
400418,37.291922,-121.87163100000001
401593,37.72851,-121.94395300000001
401592,37.070786,-121.589373
400714,37.316788,-121.95351200000002
400715,37.256205,-121.95535500000001
400712,37.835529,-122.009979
400713,37.251585,-121.934046
401595,38.364505,-122.71266200000001
401594,37.716883,-121.93466200000002
401610,37.810553999999996,-122.27557900000001
402079,38.136531,-122.22158300000001
401599,38.413712,-122.7162
402344,37.195584000000004,-121.700525
401614,37.592634999999994,-122.056711
401615,37.810407,-122.275345
401616,38.069425,-122.53864399999999
401617,38.004605,-122.03855300000001
400402,37.615421000000005,-122.397724
401858,37.763133,-122.149977
401233,37.580145,-122.324183
400580,37.89816,-122.08750900000001
400225,37.689656,-122.13658799999999
400417,37.500569,-121.958606
