,ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4,Date
22645,400026,580,E,4,1,53000.0,43.47,59.403,37.809611,-122.246363,0.47,ML,4,Lakeshore Ave on-e-diag,DT109,L4-E-33-580-04347,580246,420378,2015_10_25
22646,400027,80,E,4,13,60620.0,1.24,14.573,37.914241,-122.317388,0.21,ML,4,E of Carlson Blvd,DTA13,L4-E-28-080-00124,802167,420138,2015_10_25
22647,400028,280,N,4,81,73262.0,22.96,45.5,37.649733,-122.451962,0.2,ML,4,Westborough Blvd,DT006,L4-N-35-280-02296,280251,422440,2015_10_25
22648,400030,880,S,4,85,68000.0,3.64,3.64,37.359087,-121.906538,0.25,ML,3,N FIRST ST,DT969,L3-S-37-880-00364,880130,421412,2015_10_25
22649,400031,580,W,4,1,53000.0,40.11,56.34,37.787056,-122.196191,0.847,ML,4,EB High St. off ramp,DT105,L4-W-33-580-04011,580235,422950,2015_10_25
22650,400037,680,S,4,13,57764.0,17.58,49.133,37.943971,-122.058927,0.215,ML,6,Monument Blvd rm-s-diag,DT740,L6-S-28-680-01758,998199,423690,2015_10_25
22651,400038,880,S,4,1,33000.0,14.95,25.177,37.622701,-122.078223,0.48,ML,5,2200' N OF INDUSTRIAL PKWY,DT388,L5-S-33-880-01495,881222,426770,2015_10_25
22652,400039,101,N,4,81,,20.78,422.967,37.637025,-122.404035,0.195,ML,4,SFIA/San Bruno Ave,DT1A3,L4-N-35-101-02078,101349,422368,2015_10_25
22653,400040,87,S,4,85,68000.0,2.87,2.87,37.294625,-121.873166,0.44,ML,3,Curtner Ave rm-s-loop,DT643,L3-S-37-087-00287,087114,417982,2015_10_25
22654,400041,880,N,4,1,33000.0,15.8,26.027,37.633535,-122.085656,0.275,ML,4,TENNYSON RD,DTA24,L4-N-33-880-01580,998425,424744,2015_10_25
22655,400043,101,S,4,75,67000.0,3.3,431.63,37.753591,-122.403092,0.46,ML,4,25th St POC,DT232,L4-S-34-101-00330,999360,422062,2015_10_25
22656,400044,680,S,4,95,,5.06,63.198,38.116791,-122.106303,2.02,ML,2,Parish Rd,DT773,L2-S-23-680-00506,680316,417100,2015_10_25
22657,400045,880,N,4,85,68000.0,4.02,4.02,37.363402,-121.902233,0.35,ML,4,SB 101 rm-n-loop,DT974,L4-N-37-880-00402,998313,421007,2015_10_25
22658,400048,24,E,4,13,54232.0,1.15,5.498,37.86726,-122.199105,0.467,ML,4,Gateway Blvd on-e-diag,DT428,L4-E-28-024-00115,124125,418325,2015_10_25
22659,400049,4,E,4,13,,17.12,16.854,38.015508,-121.992782,0.36,ML,3,Willow Pass rd  rm-e-diag,DT864,L3-E-28-004-01712,998505,418214,2015_10_25
22660,400050,238,N,4,1,,15.41,15.233,37.688984,-122.114253,0.335,ML,3,KENT ST,DT144,L3-N-33-238-01541,238107,420687,2015_10_25
22661,400052,85,N,4,85,68000.0,6.14,6.14,37.255791,-121.875479,0.555,ML,3,Almaden Expwy,DT490,L3-N-37-085-00614,998057,420822,2015_10_25
22662,400053,680,S,4,13,,11.22,42.628,37.862763,-122.034859,0.295,ML,4,Livorna Rd on-s-diag,DT265,L4-S-28-680-01122,999057,421522,2015_10_25
22663,400057,880,N,4,85,68000.0,1.33,1.33,37.335022,-121.935522,0.75,ML,3,BASCOM AVE  RM-ON-DIAG,DT960,L3-N-37-880-00133,880111,420987,2015_10_25
22664,400059,85,S,4,85,68000.0,7.97,7.97,37.250481,-121.907735,1.005,ML,3,Camden Ave rm-s-diag,DT529,L3-S-37-085-00797,998063,421242,2015_10_25
22665,400060,80,W,4,1,6000.0,6.2,11.51,37.87181,-122.305549,0.205,ML,5,N of University Ave,DT322,L5-W-33-080-00620,997001,427302,2015_10_25
22666,400065,87,S,4,85,68000.0,4.9,4.9,37.32044,-121.890471,0.45,ML,2,NB & SB 280  rm-s-conn,DT660,L2-S-37-087-00490,998111,417994,2015_10_25
22667,400067,880,S,4,1,81204.0,12.94,23.167,37.597694,-122.060285,0.275,ML,4,Alvarado-Niles Rd rm-s-diag,DTA17,L4-S-33-880-01294,998409,421846,2015_10_25
22668,400069,101,S,4,85,69084.0,42.77,392.443,37.385758,-121.977493,0.36,ML,4,Great America Pkwy rm-s-diag,DT084,L4-S-37-101-04277,998175,424570,2015_10_25
22669,400071,92,W,4,81,25338.0,13.93,14.656,37.567395,-122.26939,2.78,ML,3,2700' E of Foster City Blvd.,DT037,L3-W-35-092-01393,092150,418896,2015_10_25
22670,400073,17,S,4,85,44112.0,9.4,21.953,37.2563,-121.955559,0.465,ML,2,NB 85 rm-s-loop/conn,DT257,L2-S-37-017-00940,998015,417549,2015_10_25
22671,400074,80,W,4,95,81666.0,3.4,30.872,38.108307,-122.22977,0.41,ML,3,Tennessee St.(east) off ramp,DT060,L3-W-23-080-00340,999074,421467,2015_10_25
22672,400075,580,E,4,1,53000.0,45.56,61.493,37.82576,-122.275143,1.089,ML,6,West St off ramp,DT342,L6-E-33-580-04556,580262,423506,2015_10_25
22673,400078,680,N,4,13,83346.0,15.39,46.882,37.913307,-122.066752,0.465,ML,6,N Main St off-n-loop,DT546,L6-N-28-680-01539,680275,423530,2015_10_25
22674,400079,80,W,4,13,60620.0,.51,13.843,37.904377,-122.313309,0.235,ML,4,W of Panama Ave,DT111,L4-W-28-080-00051,801160,419658,2015_10_25
22675,400082,80,E,4,13,60620.0,6.27,19.603,37.980187,-122.317007,0.185,ML,4,1000' W of Richmond Pkwy,DT169,L4-E-28-080-00627,080003,420216,2015_10_25
22676,400083,24,W,4,1,53000.0,2.89,1.043,37.839128,-122.264826,0.36,ML,4,SHATTUCK AVE/ 55TH ST,DT069,L4-W-33-024-00289,324105,424402,2015_10_25
22677,400084,280,S,4,85,17610.0,8.22,9.602,37.329258,-122.012053,0.665,ML,4,Wolfe Rd rm-s-loop,DT910,L4-S-37-280-00822,998263,419412,2015_10_25
22678,400085,85,S,4,85,68000.0,6.1,6.1,37.255594,-121.87471,0.495,ML,3,ALMADEN EXPWY,DT489,L3-S-37-085-00610,998055,421232,2015_10_25
22679,400088,880,N,4,85,47766.0,7.65,7.65,37.414988,-121.912685,0.475,ML,4,Great Mall Pkwy rm-n-loop,DT065,L4-N-37-880-00765,998325,421022,2015_10_25
22680,400090,680,N,4,13,17988.0,7.3,38.673,37.819445,-121.993177,0.32,ML,5,2000' N OF Sycamore Valley Rd,DT255,L5-N-28-680-00730,999319,423420,2015_10_25
22681,400091,880,S,4,1,68084.0,22.5,32.727,37.70723,-122.162087,0.295,ML,5,200' N of Fairway/Aladdin Dr,DT401,L5-S-33-880-02250,881248,426812,2015_10_25
22682,400093,880,S,4,1,53000.0,R33.8,44.027,37.811953,-122.303779,0.725,ML,4,1400' N of 7th St,DT630,L4-S-33-880-03380,999344,422026,2015_10_25
22683,400094,880,N,4,1,53000.0,28.88,39.107,37.776769,-122.236107,0.225,ML,4,23th Ave/Kennedy St rm-s-loop,DTA39,L4-N-33-880-02888,998482,424816,2015_10_25
22684,400095,80,W,4,13,60620.0,.23,13.563,37.900816,-122.310886,0.268,ML,4,Central Ave rm-w-diag,DT461,L4-W-28-080-00023,080158,419646,2015_10_25
22685,400096,237,W,4,85,69084.0,6.18,6.237,37.418049,-121.972381,0.543,ML,3,Great American Pkwy,DT852,L3-W-37-237-00618,998246,418926,2015_10_25
22686,400097,85,S,4,85,70280.0,13.93,14.106,37.279012,-122.010614,0.755,ML,3,Saratoga Ave  rm-n-diag,DT595,L3-S-37-085-01393,998084,421277,2015_10_25
22687,400098,101,S,4,81,9066.0,16.49,418.713,37.589175,-122.359999,0.3,ML,4,Broadway rm-s-loop/diag,DT278,L4-S-35-101-01649,102296,430564,2015_10_25
22688,400100,17,S,4,85,10340.0,12.39,24.943,37.295052,-121.938872,0.56,ML,3,Hamilton Ave rm-n-loop,DT755,l3-S-37-017-01239,998027,421197,2015_10_25
22689,400101,24,W,4,13,54232.0,1.81,6.158,37.872945,-122.189548,0.585,ML,5,1200' W of Orinda exit,DT429,L5-W-28-024-00181,024132,427134,2015_10_25
22690,400103,24,E,4,1,53000.0,2.89,1.043,37.839085,-122.26443,0.44,ML,4,Shattuck Ave / 55th St,DT069,L4-E-33-024-00289,124106,420276,2015_10_25
22691,400104,237,E,4,85,68000.0,7.11,7.162,37.419313,-121.95548,0.665,ML,3,NORTH FIRST STREET,DT814,L3-E-37-237-00711,998233,420567,2015_10_25
22692,400105,680,S,4,13,68378.0,4.35,35.758,37.77936,-121.976464,0.26,ML,4,Crow Canyon Rd on-n-diag,DT250,L4-S-28-680-00435,682218,424216,2015_10_25
22693,400106,101,S,4,81,68252.0,14.93,417.153,37.586325,-122.332169,0.29,ML,5,oppo peninsula ave rm-n-diag,DT274,L5-S-35-101-01493,105296,430561,2015_10_25
22694,400107,101,N,4,81,68252.0,11.72,413.907,37.551284,-122.294014,0.235,ML,4,oppo EB 92 rm-s-diag,DT264,L4-N-35-101-01172,101007,422296,2015_10_25
22695,400108,17,N,4,85,,4.06,16.613,37.190197,-121.992771,3.025,ML,2,Bear Creek Rd rm-n-diag,DT012,L2-N-37-017-00406,998001,417365,2015_10_25
22696,400109,101,S,4,85,68000.0,37.61,387.283,37.362706,-121.889426,0.785,ML,4,N 13th St/Oakland Rd rm-s-diag,DT027,L4-S-37-101-03761,998139,424540,2015_10_25
22697,400110,680,S,4,13,57764.0,18.14,49.693,37.951643,-122.055554,0.59,ML,6,GREGORY LN OFF-S-DIAG,DT356,L6-S-28-680-01814,680291,423706,2015_10_25
22698,400111,580,E,4,1,57792.0,18.85,34.882,37.70141,-121.888557,0.205,ML,5,HACIENDA DR,DT661,L5-E-33-580-01885,580152,423322,2015_10_25
22699,400112,242,N,4,13,16000.0,2.81,3.069,37.998096,-122.038232,0.938,ML,4,Olivera St oc (Reitz Ct),DT177,L4-N-28-242-00281,242111,420662,2015_10_25
22700,400113,80,W,4,13,60620.0,2.62,15.953,37.932553,-122.326013,0.46,ML,4,Barrett Ave rm-w-diag,DT463,L4-W-28-080-00262,080168,419694,2015_10_25
22701,400115,238,S,4,1,,15.41,15.233,37.688688,-122.114306,0.34,ML,3,Kent St,DT144,L3-S-33-238-01541,238116,421137,2015_10_25
22702,400116,101,S,4,81,,20.57,422.793,37.634035,-122.403213,0.25,ML,4,N Access Rd rm-s-fly,DT189,L4-S-35-101-02057,103312,419784,2015_10_25
22703,400118,680,N,4,13,68378.0,4.41,35.783,37.780195,-121.976672,0.25,ML,4,Crow Canyon Rd on-n-diag,DT250,L4-N-28-680-00441,680233,418427,2015_10_25
22704,400119,101,N,4,81,,18.58,420.767,37.608473,-122.389316,0.285,ML,4,3300' N of Milbrae ave OC,DT286,L4-N-35-101-01858,101335,422338,2015_10_25
22705,400122,880,N,4,85,68000.0,4.21,4.21,37.36614,-121.901132,0.24,ML,3,NB 101 rm-n-diag,DT975,L3-N-37-880-00421,998317,421012,2015_10_25
22706,400124,80,E,4,13,,12,25.333,38.037879,-122.248062,0.4,ML,4,600' W OF REFINERY RD UC,DT024,L4-E-28-080-01200,803215,418646,2015_10_25
22707,400125,101,N,4,81,,19.37,421.557,37.617067,-122.398437,0.1,ML,6,1200' N of SFIA,DT289,L6-N-35-101-01937,103341,423594,2015_10_25
22708,400126,80,W,4,1,6000.0,5.09,10.4,37.856366,-122.301014,0.29,ML,5,S Aquatic Park,DT319,L5-W-33-080-00491,997007,427274,2015_10_25
22709,400127,84,E,4,1,26000.0,.89,30.95,37.516003,-122.106861,1.06,ML,3,800' E of Dumbarton East end,DT922,L3-E-33-084-00089,184105,418696,2015_10_25
22710,400128,80,W,4,95,81666.0,1.75,29.222,38.084974,-122.233096,0.52,ML,3,oppo Magazine St  on-e-,DT056,L3-W-23-080-00175,080230,421457,2015_10_25
22711,400132,85,N,4,85,68000.0,2.11,2.11,37.243208,-121.806387,1.515,ML,3,COTTLE RD ONAL,DT383,L3-N-37-085-00211,998039,420797,2015_10_25
22712,400134,880,S,4,1,53000.0,24.75,34.977,37.731787,-122.188781,0.335,ML,4,98th Ave rm-s-loop,DT756,L4-S-33-880-02475,998459,421930,2015_10_25
22713,400137,880,N,4,1,26000.0,8.83,19.057,37.54653,-122.022581,0.3,ML,4,THORNTON AVE,DTA07,L4-N-33-880-00883,998389,424684,2015_10_25
22714,400138,101,S,4,85,,32.85,382.519,37.31631,-121.829714,0.9,ML,4,TULLY RD,DT680,L4-S-37-101-03285,998129,424516,2015_10_25
22715,400141,880,N,4,1,26000.0,6.37,16.597,37.523522,-121.989607,0.455,ML,4,Stevenson Blvd rm-n-diag,DT999,L4-N-33-880-00637,998375,424666,2015_10_25
22716,400143,101,S,4,41,,18.62,459.225,38.074388,-122.541483,0.26,ML,5,2200' N of Ignasio Blvd,DT564,L5-S-27-101-01862,101478,426609,2015_10_25
22717,400145,85,N,4,85,68000.0,4.03,4.03,37.251693,-121.838501,0.67,ML,3,BLOSSOM HILL RD,DT418,L3-N-37-085-00403,998045,420807,2015_10_25
22718,400146,880,S,4,1,,19.68,29.907,37.680405,-122.123301,0.295,ML,6,100' S OF PASEO GRANDE,DT399,L6-S-33-880-01968,884238,423746,2015_10_25
22719,400147,880,N,4,85,68000.0,2.04,2.04,37.34221,-121.926305,0.665,ML,3,THE ALAMEDA/ 82,DT963,L3-N-37-880-00204,998295,420992,2015_10_25
22720,400148,85,N,4,85,68000.0,8.23,8.23,37.250664,-121.912479,0.565,ML,3,Camden Ave rm-n-diag,DT533,L3-N-37-085-00823,998065,420837,2015_10_25
22721,400149,101,S,4,85,49670.0,48.59,398.263,37.4118,-122.077964,0.05,ML,3,Shoreline Blvd rm-s-diag,DT767,L3-S-37-101-04859,998203,421357,2015_10_25
22722,400150,680,N,4,13,,12.09,43.463,37.873161,-122.043593,0.15,ML,4,3000' S OF Rudgear Rd,DT268,L4-N-28-680-01209,999060,418547,2015_10_25
22723,400152,680,N,4,13,17988.0,6.31,37.683,37.805463,-121.990262,0.46,ML,4,2100' S Sycamore Valley Rd,DT253,L4-N-28-680-00631,999317,418457,2015_10_25
22724,400153,580,E,4,1,41992.0,15.58,31.612,37.700938,-121.828882,0.4,ML,6,W OF AIRWAY BLVD,DT314,L6-E-33-580-01558,580142,427420,2015_10_25
22725,400154,17,N,4,85,44112.0,7.05,19.603,37.226342,-121.975157,0.51,ML,2,Saratoga Ave rm-n-loop,DT163,L2-N-37-017-00705,998003,416972,2015_10_25
22726,400156,280,N,4,75,67000.0,2.05,52.011,37.727079,-122.445019,0.56,ML,5,Havelock St,DT007,L5-N-34-280-00205,280277,426336,2015_10_25
22727,400158,237,W,4,85,68000.0,8.17,8.222,37.421059,-121.93678,2.57,ML,3,Zanker Rd RM-E-Diag,DT834,L3-W-37-237-00817,998238,418946,2015_10_25
22728,400160,101,S,4,85,68000.0,35.64,385.309,37.348392,-121.860589,0.455,ML,4,Alum Rock Ave rm-s-diag,DT775,L4-S-37-101-03564,998223,424528,2015_10_25
22729,400162,92,W,4,81,68252.0,11.51,12.236,37.552555,-122.307411,0.565,ML,2,W of Delaware St.,DT034,L2-W-35-092-01151,092132,418146,2015_10_25
22730,400164,84,W,4,1,26000.0,2.11,32.17,37.530179,-122.093116,0.71,ML,3,3300' W OF TOLL PLAZA,DT825,L3-W-33-084-00211,284106,418836,2015_10_25
22731,400168,101,N,4,85,77000.0,43.83,393.467,37.391166,-121.995524,0.17,ML,4,Lawrence Expwy. rm-n-loop,DT953,L4-N-37-101-04383,998181,422668,2015_10_25
22732,400169,680,S,4,13,83346.0,11.94,43.348,37.871257,-122.042369,0.145,ML,4,3300' N of Livorna Rd,DT536,L4-S-28-680-01194,681248,421540,2015_10_25
22733,400171,24,E,4,13,39122.0,4.53,8.878,37.891457,-122.152067,0.335,ML,4,ACALANES RD,DT440,L4-E-28-024-00453,024139,418355,2015_10_25
22734,400172,101,S,4,85,68000.0,40.59,390.263,37.376264,-121.939712,0.975,ML,4,De La Cruz Blvd rm-s-diag,DT715,L4-S-37-101-04059,998155,424546,2015_10_25
22735,400174,85,N,4,85,49670.0,23.48,23.656,37.403686,-122.06976,0.734,ML,3,oppo Moffett Blvd rm-s-loop,DT614,L3-N-37-085-02348,998094,420887,2015_10_25
22736,400176,80,W,4,1,6000.0,5.85,11.16,37.866963,-122.303994,0.245,ML,5,University Ave rm-w-loop,DT6A7,L5-W-33-080-00585,997003,427295,2015_10_25
22737,400178,87,N,4,85,68000.0,1.53,1.53,37.276988,-121.863502,0.25,ML,2,Capitol Expwy  rm-n-diag,DT637,L2-N-37-087-00153,998099,417004,2015_10_25
22738,400180,880,N,4,1,,19.04,29.267,37.674405,-122.114201,0.325,ML,5,900' S of Hacienda Ave,DT397,L5-N-33-880-01904,882233,426245,2015_10_25
22739,400181,101,N,4,85,68000.0,27.02,376.291,37.244125,-121.772528,0.385,ML,4,Bernal Rd rm-n-loop,DT769,L4-N-37-101-02702,998215,417048,2015_10_25
22740,400182,80,E,4,13,60620.0,2.05,15.383,37.925458,-122.320648,0.31,ML,6,E of Cutting Blvd,DT166,L6-E-28-080-00205,801166,427388,2015_10_25
22741,400183,101,N,4,81,8310.0,24.81,426.997,37.689942,-122.390669,0.065,ML,4,2400' N of Sierra Point Prkwy,DT300,L4-N-35-101-02481,102369,422404,2015_10_25
22742,400184,680,N,4,13,16000.0,19.09,50.597,37.964604,-122.055102,0.269,ML,4,WILLOW PASS  ON-N-DIAG,DT853,L4-N-28-680-01909,682280,418613,2015_10_25
22743,400185,85,N,4,85,68000.0,16.06,16.236,37.303131,-122.034527,0.91,ML,3,De Anza Blvd/Saratoga-Sunny,DT606,L3-N-37-085-01606,998087,420877,2015_10_25
22744,400186,880,S,4,1,26000.0,11.05,21.277,37.572471,-122.046218,0.55,ML,4,600' N of Paseo Padre Pkwy,DT382,L4-S-33-880-01105,880204,421810,2015_10_25
22745,400189,880,N,4,1,26000.0,3.28,13.507,37.493107,-121.948928,0.35,ML,4,Fremont Blvd rm-n-loop,DT993,L4-N-33-880-00328,998359,420066,2015_10_25
22746,400190,880,S,4,1,53000.0,28.07,38.297,37.771395,-122.223163,0.56,ML,4,42nd/High St rm-n-diag,DT724,L4-S-33-880-02807,998478,421960,2015_10_25
22747,400192,880,S,4,1,68084.0,23.35,33.577,37.71565,-122.173379,0.165,ML,5,Davis St off-n-diag,DT917,L5-S-33-880-02335,880254,426826,2015_10_25
22748,400193,680,S,4,13,57764.0,17.01,48.529,37.935406,-122.060387,0.462,ML,4,Oak Park Blvd,DT550,L4-S-28-680-01701,681274,421588,2015_10_25
22749,400195,101,N,4,85,68000.0,33.27,382.903,37.321278,-121.834098,0.65,ML,5,Tully Rd rm-n-loop,DTB01,l5-N-37-101-03327,998133,426504,2015_10_25
22750,400197,24,E,4,13,39122.0,6.73,11.078,37.895088,-122.112962,0.43,ML,4,FIRST ST,DT449,L4-E-28-024-00673,024143,418379,2015_10_25
22751,400201,237,W,4,85,68000.0,6.7,6.752,37.419186,-121.962831,0.462,ML,3,N FIRST STREET,DT193,L3-W-37-237-00670,998231,418931,2015_10_25
22752,400202,580,E,4,13,60620.0,2.31,66.236,37.92135,-122.337615,0.74,ML,3,Marina Bay Parkway (S 23rd St),DT121,L3-E-28-580-00231,580282,418671,2015_10_25
22753,400203,580,E,4,1,53000.0,44.68,60.613,37.822145,-122.259965,0.365,ML,4,Kempton St/Fairmont St,DT337,L4-E-33-580-04468,582254,420396,2015_10_25
22754,400204,84,W,4,1,26000.0,1.31,31.37,37.521657,-122.102892,0.39,ML,3,1800' W OF KGO STATION,DT921,L3-W-33-084-00131,484106,418826,2015_10_25
22755,400206,101,S,4,85,68000.0,41.87,391.543,37.381356,-121.96211,0.395,ML,4,San Tomas Expwy rm-s-loop,DT723,L4-S-37-101-04187,998165,424558,2015_10_25
22756,400207,680,N,4,13,17988.0,7.98,39.353,37.827979,-121.998142,0.425,ML,4,1300' S of El Cerro Blvd,DT258,L4-N-28-680-00798,680230,418481,2015_10_25
22757,400208,680,S,4,13,83346.0,16.09,47.609,37.922169,-122.061722,0.135,ML,6,400' N of S.O.S Dr.,DT547,L6-S-28-680-01609,681266,423666,2015_10_25
22758,400209,85,S,4,85,17610.0,17.49,17.666,37.319961,-122.049031,0.95,ML,4,Stevens Creek Blvd  rm-s-diag,DT607,L4-S-37-085-01749,998089,419916,2015_10_25
22759,400211,680,N,4,13,83346.0,13.36,44.852,37.889602,-122.058084,0.19,ML,5,1700' N of South Main St.,DT262,L5-N-28-680-01336,680255,423441,2015_10_25
22760,400212,680,N,4,13,68378.0,2.53,33.903,37.75546,-121.962333,0.275,ML,4,2000' S of Bollinger Canyon Rd,DT500,L4-N-28-680-00253,680221,418403,2015_10_25
22761,400213,85,S,4,85,44112.0,11.16,11.336,37.259192,-121.967128,0.595,ML,4,Winchester Blvd  rm-n-diag,DT574,L4-S-37-085-01116,998080,419904,2015_10_25
22762,400214,101,N,4,41,52582.0,18.76,460.033,38.076333,-122.54237,0.305,ML,4,S of 37/101 interchange,DT5A1,L4-N-27-101-01876,981112,420637,2015_10_25
22763,400216,580,E,4,13,60620.0,1.98,65.906,37.919642,-122.332292,0.281,ML,3,Regatta Blvd,DT119,L3-E-28-580-00198,580004,418666,2015_10_25
22764,400218,880,N,4,1,53000.0,R33.15,43.377,37.803542,-122.301498,0.52,ML,4,2400' S of 7th St,DT332,L4-N-33-880-03315,999341,424852,2015_10_25
22765,400221,17,N,4,85,10340.0,12.28,24.833,37.293614,-121.937899,0.745,ML,3,Hamilton Ave  rm-n-loop,DT754,L3-N-37-017-01228,998025,420777,2015_10_25
22766,400222,85,N,4,85,68000.0,13.52,13.696,37.275395,-122.004702,0.93,ML,3,oppo Saratoga Ave rm-s-diag,DT590,L3-N-37-085-01352,998082,420862,2015_10_25
22767,400223,101,S,4,85,68000.0,23.29,372.597,37.208606,-121.722043,0.805,ML,4,BAILEY AVE,DT579,L4-S-37-101-02329,999069,419934,2015_10_25
22768,400224,24,W,4,1,53000.0,2.63,0.783,37.835531,-122.266013,0.285,ML,4,47TH ST AND MARTIN LUTHER KING,DT616,L4-W-33-024-00263,224105,424396,2015_10_25
22769,400225,880,S,4,1,68084.0,20.65,30.877,37.689656,-122.136588,0.9,ML,4,Washington Ave rm-s-loop,DTA56,L4-S-33-880-02065,998443,421906,2015_10_25
22770,400227,101,N,4,85,68000.0,40.81,390.447,37.377237,-121.943586,0.255,ML,5,Trimble Rd rm-n-diag,DT475,L5-N-37-101-04081,998161,422632,2015_10_25
22771,400228,880,S,4,1,68084.0,23.53,33.757,37.71769,-122.175415,0.625,ML,4,Davis St rm-s-loop/diag,DT701,L4-S-33-880-02353,998451,421918,2015_10_25
22772,400231,280,S,4,75,67000.0,6.52,56.493,37.762469,-122.392743,2.348,ML,3,18th St / Pennsylvania,DT249,L3-S-34-280-00652,280298,421167,2015_10_25
22773,400232,680,N,4,1,26000.0,.35,10.276,37.468847,-121.907383,0.465,ML,3,Scott Creek Rd rm-n-diag,DT354,L3-N-33-680-00035,680147,420697,2015_10_25
22774,400235,80,W,4,13,,11.35,24.683,38.030242,-122.255308,0.375,ML,4,California St / Spring,DT023,L4-W-28-080-01135,802208,431137,2015_10_25
22775,400236,87,S,4,85,68000.0,5.26,5.26,37.325105,-121.893262,0.595,ML,3,Auzerais Ave/Delmas St,DT667,L3-S-37-087-00526,998113,417998,2015_10_25
22776,400237,101,N,4,85,68000.0,23.39,372.661,37.209941,-121.722999,0.805,ML,4,BAILEY AVE,DT580,L4-N-37-101-02339,999070,422530,2015_10_25
22777,400238,880,S,4,85,47766.0,7.53,7.53,37.413256,-121.912324,0.475,ML,4,Great Mall Pkwy,DT064,L4-S-37-880-00753,998323,421442,2015_10_25
22778,400240,17,N,4,85,44112.0,9.55,22.103,37.258184,-121.953853,0.535,ML,3,NB 85 rm-n-conn,DT260,L3-N-37-017-00955,998017,420767,2015_10_25
22779,400242,880,S,4,1,53000.0,R34.9,45.127,37.824311,-122.291457,0.15,ML,4,2000' N of W Grand Ave,DT357,L4-S-33-880-03490,999346,422032,2015_10_25
22780,400246,101,N,4,85,69084.0,42.7,392.337,37.38562,-121.976214,0.05,ML,4,GREAT AMERICA PKWY / BOWERS AV,DTA01,l4-N-37-101-04270,998173,422656,2015_10_25
22781,400248,880,S,4,1,26000.0,8.87,19.097,37.546915,-122.023163,0.61,ML,4,Thornton Ave rm-s-loop,DTA08,L4-S-33-880-00887,998391,421792,2015_10_25
22782,400249,880,N,4,1,26000.0,4.66,14.887,37.506892,-121.966671,0.405,ML,4,Auto Mall Pkwy rm-n-loop,DT995,L4-N-33-880-00466,998365,420084,2015_10_25
22783,400251,24,E,4,13,39122.0,6.12,10.468,37.893156,-122.123812,0.445,ML,4,OAK HILL RD,DT447,L4-E-28-024-00612,324141,418373,2015_10_25
22784,400252,880,N,4,1,,20.42,30.647,37.687544,-122.133225,0.43,ML,4,Lewelling Blvd rm-n-diag,DTA50,L4-N-33-880-02042,998441,424750,2015_10_25
22785,400253,880,S,4,85,68000.0,2.1,2.1,37.342957,-121.925721,0.305,ML,3,THE ALAMEDA RM - S - LOOP,DT964,L3-S-37-880-00210,880118,421387,2015_10_25
22786,400255,101,N,4,75,67000.0,1.4,429.694,37.727662,-122.402599,0.4,ML,5,BACON ST NEAR SAN BRUNO AVE,DTA45,L5-N-34-101-00140,101381,426322,2015_10_25
22787,400257,87,S,4,85,68000.0,2.66,2.66,37.29173,-121.871969,0.27,ML,2,Curtner Ave rm-n-diag,DT641,L2-S-37-087-00266,187110,417184,2015_10_25
22788,400258,87,N,4,85,68000.0,4.36,4.36,37.313568,-121.886074,0.45,ML,3,Lelong St rm-n-diag,DT649,L3-N-37-087-00436,998109,420897,2015_10_25
22789,400260,101,N,4,81,8310.0,25.98,428.167,37.706585,-122.394455,0.333,ML,4,oppo Harney Way  rm-s-diag,DT404,L4-N-35-101-02598,102330,419856,2015_10_25
22790,400261,580,E,4,1,53000.0,42.76,58.693,37.805061,-122.234851,0.607,ML,4,500' W of Park Blvd,DT108,L4-E-33-580-04276,581244,420372,2015_10_25
22791,400263,101,S,4,81,68252.0,13.72,415.943,37.573665,-122.317153,0.19,ML,5,BETW POPLAR & 3RD -CYPRESS AVE,DT270,L5-S-35-101-01372,101292,426931,2015_10_25
22792,400264,101,S,4,85,49670.0,48.88,398.553,37.413855,-122.082578,0.44,ML,4,Old Middlefield Way rm-s-diag,DT771,L4-S-37-101-04888,998207,424648,2015_10_25
22793,400265,680,S,4,95,5290.0,R1.46,59.598,38.070185,-122.12636,0.485,ML,2,Industrial Rd / Park Rd,DT266,L2-S-23-680-R0146,680308,417485,2015_10_25
22794,400268,85,N,4,85,68000.0,5.18,5.18,37.255651,-121.858078,0.6,ML,3,SANTA TERESA,DT488,L3-N-37-085-00518,998053,420812,2015_10_25
22795,400270,4,E,4,13,,R18.94,18.674,38.022118,-121.962342,0.35,ML,4,Willow Pass Rd (Bay Point),DT878,L4-E-28-004-R1894,998493,418224,2015_10_25
22796,400272,101,S,4,81,68252.0,11.35,413.573,37.546868,-122.290231,0.325,ML,4,Hillsdale Blvd off-s-diag,DT263,L4-S-35-101-01135,101282,419334,2015_10_25
22797,400274,237,W,4,85,77000.0,4.75,4.807,37.409909,-121.995942,0.62,ML,3,Lawrence Expwy,DT847,L3-W-37-237-00475,998242,418916,2015_10_25
22798,400275,880,N,4,1,,18.48,28.707,37.667821,-122.108348,0.345,ML,5,A St rm-n-diag,DTA28,L5-N-33-880-01848,998437,426231,2015_10_25
22799,400276,280,N,4,81,65028.0,21.01,43.556,37.6271,-122.430565,0.749,ML,3,Sneath Ln rm-n-diag/loop,DT305,L3-N-35-280-02101,280243,420752,2015_10_25
