trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum,in_Zone
395904061,1207024,423929,49488007,atwork,1,FALSE,1,Work,1605,1618,NA,14,DRIVEALONEFREE,-0.1933369331217666,TRUE
395904189,1207024,423929,49488023,work,1,FALSE,1,Home,1763,1605,NA,19,DRIVEALONEFREE,-0.370506659985453,TRUE
396959665,1210242,424918,49619958,social,1,TRUE,1,social,1472,1552,NA,10,TNC_SINGLE,0.26185803247342165,TRUE
396959669,1210242,424918,49619958,social,1,FALSE,4,othmaint,1721,1472,14.498570142060192,16,TNC_SINGLE,0.5069667244370258,TRUE
396959670,1210242,424918,49619958,social,2,FALSE,4,social,1721,1721,14.474638709118596,16,TNC_SINGLE,0.299213591140304,TRUE
396959671,1210242,424918,49619958,social,3,FALSE,4,social,1226,1721,14.326776597666456,16,WALK_LRF,0.26596473938565063,TRUE
396959672,1210242,424918,49619958,social,4,FALSE,4,Home,1552,1226,NA,16,TNC_SINGLE,0.23133135230206506,TRUE
396959929,1210243,424918,49619991,othmaint,1,TRUE,1,othmaint,1549,1552,NA,8,TNC_SINGLE,0.24586680237234873,TRUE
396959933,1210243,424918,49619991,othmaint,1,FALSE,1,Home,1552,1549,NA,10,TNC_SINGLE,0.6634247449953227,TRUE
398131961,1213816,426108,49766495,work,1,TRUE,1,work,1598,1555,NA,6,DRIVEALONEFREE,-1.3385098376878277,TRUE
398131681,1213816,426108,49766460,atwork,1,TRUE,2,eatout,1575,1598,9.927534387962915,10,DRIVEALONEFREE,-0.6550882669835014,TRUE
398131682,1213816,426108,49766460,atwork,2,TRUE,2,atwork,1575,1575,NA,10,WALK,-0.047738940145189916,TRUE
398131685,1213816,426108,49766460,atwork,1,FALSE,1,Work,1598,1575,NA,13,DRIVEALONEFREE,-0.6707177248321619,TRUE
398131965,1213816,426108,49766495,work,1,FALSE,1,Home,1555,1598,NA,17,DRIVEALONEFREE,-1.3616764909643275,TRUE
398132289,1213817,426108,49766536,work,1,TRUE,1,work,1732,1555,NA,6,DRIVEALONEFREE,-0.5390060840081452,TRUE
398132009,1213817,426108,49766501,atwork,1,TRUE,1,atwork,1727,1732,NA,11,DRIVEALONEFREE,-0.3918459083713405,TRUE
398132013,1213817,426108,49766501,atwork,1,FALSE,2,othmaint,1739,1727,10.974820046518568,11,DRIVEALONEFREE,-0.1262004521133207,TRUE
398132014,1213817,426108,49766501,atwork,2,FALSE,2,Work,1732,1739,NA,11,DRIVEALONEFREE,-0.4165567288312646,TRUE
398132293,1213817,426108,49766536,work,1,FALSE,1,Home,1555,1732,NA,13,DRIVEALONEFREE,-0.537906125600324,TRUE
399044017,1216597,427314,49880502,othdiscr,1,TRUE,1,othdiscr,1763,1568,NA,8,SHARED2FREE,0.9948999885861952,TRUE
399044021,1216597,427314,49880502,othdiscr,1,FALSE,2,othmaint,1722,1763,16.33370699514714,11,SHARED2FREE,0.7228607975398905,TRUE
399044022,1216597,427314,49880502,othdiscr,2,FALSE,2,Home,1568,1722,NA,11,SHARED2FREE,1.0789549610558353,TRUE
399044409,1216598,427314,49880551,shopping,1,TRUE,1,shopping,1508,1568,NA,9,SHARED3FREE,2.4206740967863705,TRUE
399044345,1216598,427314,49880543,othdiscr,1,TRUE,1,othdiscr,1745,1568,NA,14,DRIVEALONEFREE,0.026949543390163578,TRUE
399044413,1216598,427314,49880551,shopping,1,FALSE,1,Home,1568,1508,NA,14,SHARED3FREE,2.432671466941792,TRUE
399044417,1216598,427314,49880552,shopping,1,TRUE,1,shopping,1136,1568,NA,14,DRIVEALONEFREE,-0.917088723480043,TRUE
399044421,1216598,427314,49880552,shopping,1,FALSE,1,Home,1568,1136,NA,14,DRIVEALONEFREE,-0.893179265415685,TRUE
399044349,1216598,427314,49880543,othdiscr,1,FALSE,1,Home,1568,1745,NA,16,DRIVEALONEFREE,0.028473418973119047,TRUE
399044457,1216598,427314,49880557,work,1,TRUE,1,work,1763,1568,NA,17,DRIVEALONEFREE,-0.3324139135094435,TRUE
399044461,1216598,427314,49880557,work,1,FALSE,1,Home,1568,1763,NA,23,DRIVEALONEFREE,-0.3152053322236579,TRUE
399897649,1219200,428319,49987206,eatout,1,TRUE,1,eatout,1442,1592,NA,10,SHARED2FREE,0.18964992490731836,TRUE
399897653,1219200,428319,49987206,eatout,1,FALSE,2,shopping,1628,1442,14.678068232526046,13,SHARED2FREE,0.6918631945474422,TRUE
399897654,1219200,428319,49987206,eatout,2,FALSE,2,Home,1592,1628,NA,14,SHARED2FREE,0.40276927514209687,TRUE
399897657,1219200,428319,49987207,eatout,1,TRUE,1,eatout,941,1592,NA,14,SHARED3FREE,1.031188922092922,TRUE
399897661,1219200,428319,49987207,eatout,1,FALSE,1,Home,1592,941,NA,23,SHARED3FREE,0.7331622351376355,TRUE
401169569,1223077,429509,50146196,work,1,TRUE,1,work,1245,1752,NA,8,WALK_LRF,-2.3608343205863047,TRUE
401169573,1223077,429509,50146196,work,1,FALSE,1,Home,1752,1245,NA,18,WALK_LRF,-2.3642734316096807,TRUE
402543889,1227267,430707,50317986,work,1,TRUE,1,work,1414,1754,NA,7,DRIVEALONEFREE,-3.9529514291770598,TRUE
402543893,1227267,430707,50317986,work,1,FALSE,4,othmaint,1590,1414,5.264005126024019,17,DRIVEALONEFREE,-3.5764635072783206,TRUE
402543894,1227267,430707,50317986,work,2,FALSE,4,escort,1755,1590,10.716179903361857,19,DRIVEALONEFREE,-0.8447607893517828,TRUE
402543895,1227267,430707,50317986,work,3,FALSE,4,shopping,1752,1755,10.224857974979862,19,WALK,-0.3046598558832111,TRUE
402543896,1227267,430707,50317986,work,4,FALSE,4,Home,1754,1752,NA,19,DRIVEALONEFREE,-0.11010041749432348,TRUE
403712833,1230831,431752,50464104,shopping,1,TRUE,1,shopping,1763,1767,NA,12,SHARED3FREE,1.8633299184395093,TRUE
403712837,1230831,431752,50464104,shopping,1,FALSE,1,Home,1767,1763,NA,17,SHARED3FREE,1.8262510315742857,TRUE
403867785,1231304,431929,50483473,escort,1,TRUE,1,escort,1762,1768,NA,11,SHARED3FREE,1.8851114277621026,TRUE
403867789,1231304,431929,50483473,escort,1,FALSE,1,Home,1768,1762,NA,12,SHARED3FREE,1.9667507627503518,TRUE
403868353,1231305,431929,50483544,work,1,TRUE,1,work,1693,1768,NA,8,DRIVEALONEFREE,-0.7219710108821882,TRUE
403868073,1231305,431929,50483509,atwork,1,TRUE,1,atwork,1721,1693,NA,14,DRIVEALONEFREE,-0.5029552912472948,TRUE
403868077,1231305,431929,50483509,atwork,1,FALSE,1,Work,1693,1721,NA,14,DRIVEALONEFREE,-0.5040716616298895,TRUE
403868357,1231305,431929,50483544,work,1,FALSE,1,Home,1768,1693,NA,18,DRIVEALONEFREE,-0.6013720695283882,TRUE
403868617,1231306,431929,50483577,school,1,TRUE,1,school,2210,1768,NA,6,SHARED2FREE,-2.607767152945705,TRUE
403868621,1231306,431929,50483577,school,1,FALSE,1,Home,1768,2210,NA,13,SHARED2FREE,-2.6121387264869527,TRUE
403868417,1231306,431929,50483552,eatout,1,TRUE,3,escort,1724,1768,17.05481072630492,14,SHARED2FREE,0.9122864947079524,TRUE
403868418,1231306,431929,50483552,eatout,2,TRUE,3,othdiscr,1639,1724,17.53802144502275,14,SHARED2FREE,0.9616216992294799,TRUE
403868419,1231306,431929,50483552,eatout,3,TRUE,3,eatout,1756,1639,NA,18,SHARED2FREE,0.7538925531662781,TRUE
403868421,1231306,431929,50483552,eatout,1,FALSE,1,Home,1768,1756,NA,20,SHARED2FREE,1.1180402067990067,TRUE
403868945,1231307,431929,50483618,school,1,TRUE,3,escort,1763,1768,10.454270585319087,9,SHARED3FREE,-0.6541998690903237,TRUE
403868946,1231307,431929,50483618,school,2,TRUE,3,escort,1742,1763,10.297687653769067,10,SHARED3FREE,-0.7940545379232207,TRUE
403868947,1231307,431929,50483618,school,3,TRUE,3,school,1770,1742,NA,10,SHARED3FREE,-0.8271251726563932,TRUE
403868949,1231307,431929,50483618,school,1,FALSE,1,Home,1768,1770,NA,18,SHARED2FREE,-0.44193587592213585,TRUE
403868961,1231307,431929,50483620,shopping,1,TRUE,1,shopping,1233,1768,NA,18,SHARED2FREE,0.5186002515122339,TRUE
403868965,1231307,431929,50483620,shopping,1,FALSE,4,social,1224,1233,17.16571208800412,19,SHARED2FREE,1.441943726829369,TRUE
403868966,1231307,431929,50483620,shopping,2,FALSE,4,social,1722,1224,17.132588048800738,19,SHARED2FREE,1.1184074468095335,TRUE
403868967,1231307,431929,50483620,shopping,3,FALSE,4,othmaint,1505,1722,17.826125745773645,19,SHARED2FREE,1.4428512749816818,TRUE
403868968,1231307,431929,50483620,shopping,4,FALSE,4,Home,1768,1505,NA,19,SHARED2FREE,1.0361026816968002,TRUE
404898161,1234445,432918,50612270,othdiscr,1,TRUE,1,othdiscr,1622,1770,NA,12,TNC_SHARED,-0.3590615907686525,TRUE
404898165,1234445,432918,50612270,othdiscr,1,FALSE,1,Home,1770,1622,NA,14,TNC_SINGLE,-0.4043002531447281,TRUE
404898273,1234445,432918,50612284,work,1,TRUE,2,work,1763,1770,12.256664040488223,16,WALK,-0.014026663645884221,TRUE
404898274,1234445,432918,50612284,work,2,TRUE,2,work,1982,1763,NA,16,DRIVEALONEFREE,-0.7163741511380346,TRUE
404897993,1234445,432918,50612249,atwork,1,TRUE,1,atwork,1969,1982,NA,18,SHARED3FREE,3.70103265766891,TRUE
404897997,1234445,432918,50612249,atwork,1,FALSE,1,Work,1982,1969,NA,18,SHARED3FREE,3.686539547183368,TRUE
404898277,1234445,432918,50612284,work,1,FALSE,1,Home,1770,1982,NA,19,DRIVEALONEFREE,-0.9299001420908337,TRUE
404898489,1234446,432918,50612311,othdiscr,1,TRUE,1,othdiscr,1640,1770,NA,12,DRIVEALONEFREE,-0.7689837026680395,TRUE
404898493,1234446,432918,50612311,othdiscr,1,FALSE,1,Home,1770,1640,NA,16,DRIVEALONEFREE,-0.7645417635435796,TRUE
406111217,1238143,434108,50763902,work,1,TRUE,2,escort,973,1773,6.801650100412831,8,DRIVEALONEFREE,-2.148448939219099,TRUE
406111218,1238143,434108,50763902,work,2,TRUE,2,work,970,973,NA,8,WALK,-0.14577111523099484,TRUE
406111221,1238143,434108,50763902,work,1,FALSE,2,escort,2069,970,9.64383677708559,21,DRIVEALONEFREE,-2.094810898864164,TRUE
406111222,1238143,434108,50763902,work,2,FALSE,2,Home,1773,2069,NA,21,DRIVEALONEFREE,-0.695423145508886,TRUE
406111481,1238144,434108,50763935,school,1,TRUE,1,school,2145,1773,NA,8,SHARED3FREE,-1.876940871248233,TRUE
406111485,1238144,434108,50763935,school,1,FALSE,1,Home,1773,2145,NA,16,SHARED2FREE,-1.8406119962013692,TRUE
406111809,1238145,434108,50763976,school,1,TRUE,2,othmaint,1771,1773,3.3595263604479175,7,WALK,-1.6011690452947924,TRUE
406111810,1238145,434108,50763976,school,2,TRUE,2,school,1771,1771,NA,8,WALK,-1.0048355566316547,TRUE
406111813,1238145,434108,50763976,school,1,FALSE,1,Home,1773,1771,NA,17,WALK,-1.601104609207845,TRUE
407244129,1241597,435314,50905516,work,1,TRUE,1,work,1678,1760,NA,6,TNC_SHARED,-2.214201799673895,TRUE
407244133,1241597,435314,50905516,work,1,FALSE,1,Home,1760,1678,NA,23,TNC_SINGLE,-2.2092126470194486,TRUE
408503321,1245436,436319,51062915,work,1,TRUE,1,work,1756,1769,NA,8,BIKE,-1.6059986027106739,TRUE
408503325,1245436,436319,51062915,work,1,FALSE,1,Home,1769,1756,NA,17,BIKE,-1.6059174589876115,TRUE
408503649,1245437,436319,51062956,work,1,TRUE,1,work,1592,1769,NA,6,DRIVEALONEFREE,-0.6236960659315809,TRUE
408503653,1245437,436319,51062956,work,1,FALSE,1,Home,1769,1592,NA,11,DRIVEALONEFREE,-0.6387028642898712,TRUE
408503913,1245438,436319,51062989,school,1,TRUE,1,school,1236,1769,NA,7,SHARED2FREE,-3.829035692115878,TRUE
408503917,1245438,436319,51062989,school,1,FALSE,3,eatout,1246,1236,2.8389212700820354,15,SHARED2FREE,-1.7157813133763822,TRUE
408503918,1245438,436319,51062989,school,2,FALSE,3,escort,1732,1246,3.231790582975073,17,SHARED2FREE,-2.9941091454999316,TRUE
408503919,1245438,436319,51062989,school,3,FALSE,3,Home,1769,1732,NA,21,SHARED2FREE,-2.455099960228179,TRUE
409682697,1249032,437509,51210337,othdiscr,1,TRUE,1,othdiscr,1731,1727,NA,12,SHARED3FREE,1.9639318010911955,TRUE
409682701,1249032,437509,51210337,othdiscr,1,FALSE,1,Home,1727,1731,NA,16,SHARED3FREE,1.9639318010911955,TRUE
409683025,1249033,437509,51210378,othdiscr,1,TRUE,1,othdiscr,1726,1727,NA,18,WALK,-0.7521749337855723,TRUE
409683029,1249033,437509,51210378,othdiscr,1,FALSE,1,Home,1727,1726,NA,18,WALK,-0.7521755804279552,TRUE
410762585,1252324,438707,51345323,work,1,TRUE,1,work,2064,1740,NA,6,DRIVEALONEFREE,-0.7110017614609211,TRUE
410762273,1252324,438707,51345284,atwork,1,TRUE,1,atwork,2059,2064,NA,10,WALK,-0.9379704591859548,TRUE
410762277,1252324,438707,51345284,atwork,1,FALSE,2,eatout,2060,2059,6.418274738502834,13,WALK,-0.8477618893035161,TRUE
410762278,1252324,438707,51345284,atwork,2,FALSE,2,Work,2064,2060,NA,13,WALK,-0.8130087458372867,TRUE
410762321,1252324,438707,51345290,eatout,1,TRUE,1,eatout,1226,1740,NA,17,SHARED2FREE,0.8363438021091306,TRUE
410762589,1252324,438707,51345323,work,1,FALSE,1,Home,1740,2064,NA,17,DRIVEALONEFREE,-1.0268663114933092,TRUE
410762325,1252324,438707,51345290,eatout,1,FALSE,1,Home,1740,1226,NA,19,SHARED2FREE,0.89288005847391,TRUE
410762913,1252325,438707,51345364,work,1,TRUE,1,work,1591,1740,NA,7,DRIVEALONEFREE,-0.36735338406253226,TRUE
410762633,1252325,438707,51345329,atwork,1,TRUE,1,atwork,1688,1591,NA,9,DRIVEALONEFREE,-0.8137841390454881,TRUE
410762637,1252325,438707,51345329,atwork,1,FALSE,1,Work,1591,1688,NA,10,DRIVEALONEFREE,-0.7538694689569707,TRUE
410762917,1252325,438707,51345364,work,1,FALSE,1,Home,1740,1591,NA,19,DRIVEALONEFREE,-0.3843863126686515,TRUE
411791145,1255460,439752,51473893,shopping,1,TRUE,1,shopping,1570,1743,NA,9,SHARED3FREE,2.119090639014789,TRUE
411791149,1255460,439752,51473893,shopping,1,FALSE,3,othmaint,1742,1570,20.352121090632743,12,SHARED3FREE,2.1917209310612185,TRUE
411791150,1255460,439752,51473893,shopping,2,FALSE,3,eatout,1743,1742,20.194219915376078,12,SHARED3FREE,2.2730557331600316,TRUE
411791151,1255460,439752,51473893,shopping,3,FALSE,3,Home,1743,1743,NA,12,SHARED3FREE,2.5963434642045815,TRUE
411791473,1255461,439752,51473934,shopping,1,TRUE,1,shopping,1721,1743,NA,9,WALK_LOC,-1.8716159255788287,TRUE
411791477,1255461,439752,51473934,shopping,1,FALSE,3,othmaint,1675,1721,6.14635485252347,11,WALK_LOC,-1.8864815327006765,TRUE
411791478,1255461,439752,51473934,shopping,2,FALSE,3,social,1067,1675,7.210881084281209,11,WALK_LOC,-0.4656935934352515,TRUE
411791479,1255461,439752,51473934,shopping,3,FALSE,3,Home,1743,1067,NA,11,WALK_LRF,-2.027141462624086,TRUE
411898449,1255787,439929,51487306,work,1,TRUE,1,work,1431,1743,NA,6,WALK_LRF,-1.2830881363343476,TRUE
411898453,1255787,439929,51487306,work,1,FALSE,1,Home,1743,1431,NA,16,WALK_LRF,-1.1787634011462147,TRUE
412856209,1258707,440918,51607026,work,1,TRUE,1,work,792,1660,NA,10,DRIVEALONEFREE,-1.1088667465026723,TRUE
412856213,1258707,440918,51607026,work,1,FALSE,1,Home,1660,792,NA,16,DRIVEALONEFREE,-1.011683990175777,TRUE
412856217,1258707,440918,51607027,work,1,TRUE,1,work,792,1660,NA,17,DRIVEALONEFREE,-1.1088667465026723,TRUE
412856221,1258707,440918,51607027,work,1,FALSE,3,work,824,792,11.686322536382646,17,DRIVEALONEFREE,-0.16953831742162423,TRUE
412856222,1258707,440918,51607027,work,2,FALSE,3,eatout,1632,824,10.357913640418605,18,DRIVEALONEFREE,-0.7535725341696214,TRUE
412856223,1258707,440918,51607027,work,3,FALSE,3,Home,1660,1632,NA,18,DRIVEALONEFREE,-0.5879976659464962,TRUE
412856537,1258708,440918,51607067,work,1,TRUE,1,work,1472,1660,NA,7,DRIVEALONEFREE,-0.6469346730930827,TRUE
412856541,1258708,440918,51607067,work,1,FALSE,1,Home,1660,1472,NA,15,DRIVEALONEFREE,-0.6264436191499158,TRUE
412856273,1258708,440918,51607034,eatout,1,TRUE,1,eatout,1313,1660,NA,17,SHARED3FREE,2.094578513753626,TRUE
412856277,1258708,440918,51607034,eatout,1,FALSE,1,Home,1660,1313,NA,21,SHARED3FREE,2.1573560945041925,TRUE
413941825,1262017,442108,51742728,univ,1,TRUE,3,work,709,1648,11.281213843162806,8,WALK_LOC,-1.9251465913410257,TRUE
413941826,1262017,442108,51742728,univ,2,TRUE,3,escort,890,709,9.31775235676362,8,WALK_LOC,-1.7037988870324028,TRUE
413941827,1262017,442108,51742728,univ,3,TRUE,3,univ,1067,890,NA,8,WALK_LOC,-1.1349273684684407,TRUE
413941829,1262017,442108,51742728,univ,1,FALSE,1,Home,1648,1067,NA,11,WALK_LOC,-1.6452253998113875,TRUE
414795345,1264619,443314,51849418,work,1,TRUE,2,work,1248,1650,13.274793201661467,6,WALK_LRF,-0.3511157390701836,TRUE
414795346,1264619,443314,51849418,work,2,TRUE,2,work,924,1248,NA,8,WALK_LRF,-0.2206816490901217,TRUE
414795349,1264619,443314,51849418,work,1,FALSE,1,Home,1650,924,NA,19,WALK_LRF,-0.6172713916779182,TRUE
415560897,1266953,444319,51945112,work,1,TRUE,1,work,1637,1642,NA,7,WALK,-0.9761173074073156,TRUE
415560901,1266953,444319,51945112,work,1,FALSE,1,Home,1642,1637,NA,17,WALK,-0.976116198130838,TRUE
416688233,1270390,445509,52086029,work,1,TRUE,1,work,1693,1644,NA,5,TNC_SINGLE,-0.6063634204499793,TRUE
416688237,1270390,445509,52086029,work,1,FALSE,1,Home,1644,1693,NA,20,WALK_LOC,-0.6541342123459504,TRUE
416688561,1270391,445509,52086070,work,1,TRUE,1,work,1649,1644,NA,7,TNC_SINGLE,-0.3956067470867166,TRUE
416688565,1270391,445509,52086070,work,1,FALSE,3,eatout,1636,1649,11.957230120748934,17,WALK_LOC,-0.5797748381315033,TRUE
416688566,1270391,445509,52086070,work,2,FALSE,3,othmaint,867,1636,12.373500498978489,17,WALK_LRF,-0.720887216941694,TRUE
416688567,1270391,445509,52086070,work,3,FALSE,3,Home,1644,867,NA,18,WALK_LOC,-0.7059648104434543,TRUE
417399945,1272560,446707,52174993,shopping,1,TRUE,2,shopping,1639,1646,8.668648533477304,13,DRIVEALONEFREE,-0.8533686605399662,TRUE
417399946,1272560,446707,52174993,shopping,2,TRUE,2,shopping,1691,1639,NA,14,DRIVEALONEFREE,-1.1180290696736503,TRUE
417399949,1272560,446707,52174993,shopping,1,FALSE,1,Home,1646,1691,NA,14,DRIVEALONEFREE,-1.2972107882897068,TRUE
417400257,1272561,446707,52175032,school,1,TRUE,2,escort,1644,1646,4.351332545833788,7,WALK,-1.3504751107758457,TRUE
417400258,1272561,446707,52175032,school,2,TRUE,2,school,1638,1644,NA,7,WALK,-1.6922587021974873,TRUE
417400261,1272561,446707,52175032,school,1,FALSE,2,escort,1644,1638,4.377335872087235,17,WALK,-1.6922587964905762,TRUE
417400262,1272561,446707,52175032,school,2,FALSE,2,Home,1646,1644,NA,17,WALK,-1.350474933948969,TRUE
418398337,1275604,447752,52299792,othmaint,1,TRUE,1,othmaint,1711,1657,NA,17,DRIVEALONEFREE,0.03583149597247155,TRUE
418398341,1275604,447752,52299792,othmaint,1,FALSE,1,Home,1657,1711,NA,20,DRIVEALONEFREE,0.010906622310709239,TRUE
418398753,1275605,447752,52299844,work,1,TRUE,3,eatout,1644,1657,10.479437795289895,9,DRIVEALONEFREE,-0.3479562756696307,TRUE
418398754,1275605,447752,52299844,work,2,TRUE,3,univ,1508,1644,8.48719133785715,9,DRIVEALONEFREE,-0.7529771818106176,TRUE
418398755,1275605,447752,52299844,work,3,TRUE,3,work,1137,1508,NA,10,DRIVEALONEFREE,-1.1157955924485736,TRUE
418398757,1275605,447752,52299844,work,1,FALSE,1,Home,1657,1137,NA,20,DRIVEALONEFREE,-0.9128384033529926,TRUE
418398641,1275605,447752,52299830,othdiscr,1,TRUE,1,othdiscr,1640,1657,NA,21,SHARED2FREE,0.898842202072318,TRUE
418398645,1275605,447752,52299830,othdiscr,1,FALSE,1,Home,1657,1640,NA,21,DRIVEALONEFREE,0.8999637984883531,TRUE
418496057,1275902,447929,52312007,othdiscr,1,TRUE,1,othdiscr,893,1658,NA,13,DRIVEALONEFREE,-0.5803970847420612,TRUE
418496061,1275902,447929,52312007,othdiscr,1,FALSE,2,social,1637,893,12.780559641092442,13,TNC_SINGLE,-0.22100227213757312,TRUE
418496062,1275902,447929,52312007,othdiscr,2,FALSE,2,Home,1658,1637,NA,13,DRIVEALONEFREE,-0.09553991887452244,TRUE
418496065,1275902,447929,52312008,othdiscr,1,TRUE,2,escort,1131,1658,11.277624766574034,15,DRIVEALONEFREE,-0.6451702348993864,TRUE
418496066,1275902,447929,52312008,othdiscr,2,TRUE,2,othdiscr,1533,1131,NA,15,TNC_SHARED,-1.1628995078414182,TRUE
418496069,1275902,447929,52312008,othdiscr,1,FALSE,1,Home,1658,1533,NA,17,DRIVEALONEFREE,-1.3687663727557713,TRUE
418496713,1275904,447929,52312089,othdiscr,1,TRUE,2,othdiscr,1650,1658,20.161562043198867,12,SHARED3FREE,2.00907351496201,TRUE
418496714,1275904,447929,52312089,othdiscr,2,TRUE,2,othdiscr,1205,1650,NA,14,SHARED3FREE,1.432830850409687,TRUE
418496717,1275904,447929,52312089,othdiscr,1,FALSE,1,Home,1658,1205,NA,18,SHARED2FREE,1.4134025807074875,TRUE
418496801,1275904,447929,52312100,social,1,TRUE,1,social,1432,1658,NA,18,DRIVEALONEFREE,-0.1480528115435423,TRUE
418496805,1275904,447929,52312100,social,1,FALSE,2,shopping,1442,1432,12.94038987470102,20,TNC_SINGLE,0.44554360501507884,TRUE
418496806,1275904,447929,52312100,social,2,FALSE,2,Home,1658,1442,NA,20,DRIVEALONEFREE,-0.019522325406498824,TRUE
418497105,1275905,447929,52312138,shopping,1,TRUE,1,shopping,1226,1658,NA,10,TNC_SHARED,-0.4777364504845624,TRUE
418497109,1275905,447929,52312138,shopping,1,FALSE,1,Home,1658,1226,NA,12,TNC_SINGLE,-0.34615552600771926,TRUE
418497041,1275905,447929,52312130,othdiscr,1,TRUE,1,othdiscr,1721,1658,NA,16,DRIVEALONEFREE,0.6135364690597918,TRUE
418497045,1275905,447929,52312130,othdiscr,1,FALSE,3,social,1654,1721,15.730040274522109,19,SHARED2FREE,0.5573392927059392,TRUE
418497046,1275905,447929,52312130,othdiscr,2,FALSE,3,social,1693,1654,16.435510555127713,19,SHARED2FREE,1.020156294842675,TRUE
418497047,1275905,447929,52312130,othdiscr,3,FALSE,3,Home,1658,1693,NA,19,SHARED2FREE,0.9388054048273473,TRUE
419409977,1278688,448918,52426247,work,1,TRUE,1,work,1314,1658,NA,8,WALK_LOC,-0.9753445118492763,TRUE
419409981,1278688,448918,52426247,work,1,FALSE,1,Home,1658,1314,NA,18,WALK_LOC,-0.9626470449062149,TRUE
420552969,1282173,450108,52569121,othmaint,1,TRUE,1,othmaint,1709,1681,NA,12,TNC_SINGLE,-1.7458993770181919,TRUE
420552973,1282173,450108,52569121,othmaint,1,FALSE,1,Home,1681,1709,NA,15,TNC_SINGLE,-1.6851227483463422,TRUE
421721937,1285737,451314,52715242,othdiscr,1,TRUE,1,othdiscr,1253,1653,NA,8,DRIVEALONEFREE,-0.44282449132091783,TRUE
421721941,1285737,451314,52715242,othdiscr,1,FALSE,1,Home,1653,1253,NA,10,DRIVEALONEFREE,-0.4278228284408467,TRUE
421721961,1285737,451314,52715245,othmaint,1,TRUE,1,othmaint,1200,1653,NA,11,DRIVEALONEFREE,-0.7313948539929315,TRUE
421721965,1285737,451314,52715245,othmaint,1,FALSE,1,Home,1653,1200,NA,14,DRIVEALONEFREE,-0.8316462100518205,TRUE
421721945,1285737,451314,52715243,othdiscr,1,TRUE,1,othdiscr,1180,1653,NA,16,DRIVEALONEFREE,-1.7374530694587027,TRUE
421721949,1285737,451314,52715243,othdiscr,1,FALSE,1,Home,1653,1180,NA,16,DRIVEALONEFREE,-1.739750845442645,TRUE
421721953,1285737,451314,52715244,othdiscr,1,TRUE,1,othdiscr,1659,1653,NA,17,SHARED3FREE,1.812725934127711,TRUE
421721957,1285737,451314,52715244,othdiscr,1,FALSE,2,social,1680,1659,17.523790139120337,19,SHARED3FREE,1.8190508978206148,TRUE
421721958,1285737,451314,52715244,othdiscr,2,FALSE,2,Home,1653,1680,NA,19,SHARED3FREE,1.7474441693650185,TRUE
421722289,1285738,451314,52715286,othmaint,1,TRUE,1,othmaint,1142,1653,NA,10,DRIVEALONEFREE,-1.009828468294311,TRUE
421722293,1285738,451314,52715286,othmaint,1,FALSE,1,Home,1653,1142,NA,15,DRIVEALONEFREE,-0.9829183946620857,TRUE
422542705,1288239,452319,52817838,work,1,TRUE,1,work,1679,1654,NA,8,SHARED3FREE,1.252055936984812,TRUE
422542709,1288239,452319,52817838,work,1,FALSE,2,work,1712,1679,18.367071239772955,21,DRIVEALONEFREE,1.1642617513710172,TRUE
422542710,1288239,452319,52817838,work,2,FALSE,2,Home,1654,1712,NA,21,SHARED3FREE,1.0757096421426862,TRUE
422543033,1288240,452319,52817879,work,1,TRUE,1,work,1229,1654,NA,5,DRIVEALONEFREE,-0.6424505711250073,TRUE
422542753,1288240,452319,52817844,atwork,1,TRUE,1,atwork,1226,1229,NA,12,DRIVEALONEFREE,-0.1586791021619488,TRUE
422542757,1288240,452319,52817844,atwork,1,FALSE,1,Work,1229,1226,NA,14,DRIVEALONEFREE,-0.15840477940951345,TRUE
422543037,1288240,452319,52817879,work,1,FALSE,1,Home,1654,1229,NA,18,DRIVEALONEFREE,-0.6481714076014529,TRUE
423519553,1291218,453509,52939944,eatout,1,TRUE,1,eatout,1669,1663,NA,13,SHARED2FREE,1.3949526456004977,TRUE
423519557,1291218,453509,52939944,eatout,1,FALSE,1,Home,1663,1669,NA,13,SHARED2FREE,1.3952270863501097,TRUE
423519577,1291218,453509,52939947,escort,1,TRUE,1,escort,1703,1663,NA,15,SHARED3FREE,1.8050809635624243,TRUE
423519581,1291218,453509,52939947,escort,1,FALSE,1,Home,1663,1703,NA,15,SHARED3FREE,1.8050809635624243,TRUE
423519585,1291218,453509,52939948,escort,1,TRUE,2,escort,1504,1663,15.122929876768195,18,SHARED2FREE,0.4188067569863543,TRUE
423519586,1291218,453509,52939948,escort,2,TRUE,2,escort,1455,1504,NA,19,SHARED2FREE,0.17759350309211785,TRUE
423519589,1291218,453509,52939948,escort,1,FALSE,1,Home,1663,1455,NA,19,SHARED2FREE,0.3113032551528923,TRUE
423519905,1291219,453509,52939988,escort,1,TRUE,1,escort,1501,1663,NA,8,SHARED3FREE,1.7862647978379025,TRUE
423519909,1291219,453509,52939988,escort,1,FALSE,1,Home,1663,1501,NA,9,SHARED3FREE,1.7522278570690646,TRUE
423519913,1291219,453509,52939989,escort,1,TRUE,1,escort,1695,1663,NA,17,SHARED3FREE,1.9142747262750257,TRUE
